activity name,activity code,division,group,class,isic description,activity description,jurisdiction,status
"Trade Astronomy, Earthquakes and Monitoring Equipment - Wholesale",,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Trade equipment and medical devices - wholesale,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Trade in services and tools for relaxation and massage,,96,960,9609,Other personal service activities n.e.c.,,SPC,
Trade Mark Verification Services,103141.0,71,712,7120,Technical testing and analysis,,SPC,
Trade Marks Registration Agent,103142.0,69,691,6910,Legal activities,,SPC,
Trade of used marine machinery and equipment,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Trading Agencies,,46,461,4610,Wholesale on a fee or contract basis,,SPC,
Trading in Building Fasteners,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
"Trading in Kitchen Equipment Spare parts, Ready made Garments and Electronics",,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
Trading in Medicines (Outside UAE),,46,464,4649,Wholesale of other household goods,,SPC,
Trading in Pharmaceutical Products,,46,464,4649,Wholesale of other household goods,,SPC,
Trading of aquaculture from local production,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Trading of Dried Meat - Wholesale,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Trading of medical hearing aids and their accessories – Wholesale,,46,464,4649,Wholesale of other household goods,,SPC,
Trading stations and systems of electric cars and spare parts - wholesale,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
Traffic Signs & Requisites Trading,103139.0,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Training and Consultancies,,85,855,8550,Educational support activities,,SPC,
Training consultancy,,85,855,8550,Educational support activities,,SPC,
"Training Consultancy, Risk Management Services",,70,702,7020,Management consultancy activities,,SPC,
Training Fashion Design,,85,854,8549,Other education n.e.c.,,SPC,
Training in applied physics,,85,854,8549,Other education n.e.c.,,SPC,
Training On Accountancy And Auditing,,85,854,8549,Other education n.e.c.,,SPC,
Training on the development of personal competencies,,85,854,8549,Other education n.e.c.,,SPC,
Trains Spare Parts & Components Trading,103137.0,47,477,4773,Other retail sale of new goods in specialized stores,,SPC,
"Transcription of documents, and other secretarial services",103138.0,82,821,8219,"Photocopying, document preparation and other specialized office support activities",,SPC,
Translation and interpretation activities,103133.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,SPC,
Translation Publications Services,103134.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,SPC,
Translation Services,103128.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,SPC,
"Translation Services, Audit Linguist and Education Services",103128.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,SPC,
Transport Consultancies,103124.0,52,522,5229,Other transportation support activities,,SPC,
Transportation Consultancy,103124.0,52,522,5229,Other transportation support activities,,SPC,
Travel agency activities,103119.0,79,791,7911,Travel agency activities,,SPC,
Travel agency and tour operator activities,103119.0,79,791,7910,Travel agency and tour operator activities,,SPC,
Travel and Tourism,103119.0,79,791,7911,Travel agency activities,,SPC,
Trikke Scooters Trading,103117.0,45,454,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",,SPC,
"Trucks, Equipment and Machinery Batteries Trading",,45,453,4530,Sale of motor vehicle parts and accessories,,SPC,
"Trustee, Fiduciary And Custody Services On A Fee Or Contract Basis",,66,661,6619,Other activities auxiliary to financial service activities,,SPC,
Turnkey Projects Contracting,103101.0,46,461,4610,Wholesale on a fee or contract basis,,SPC,
Tv Shopping,103105.0,47,479,4791,Retail sale via mail order houses or via Internet,,SPC,
"Typewriters, Photocopiers &amp; Spare Parts Trading",103086.0,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,SPC,
Typing & Photocopying Services,103087.0,82,821,8219,"Photocopying, document preparation and other specialized office support activities",,SPC,
"Typing, word processing, or desktop publishing",103088.0,82,821,8219,"Photocopying, document preparation and other specialized office support activities",,SPC,
"Tyre and tube repair, fitting or replacement",103089.0,45,452,4520,Maintenance and repair of motor vehicles,,SPC,
Uniforms Trading,103099.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,SPC,
Unmanned Aerial Vehicle (Drone) Services,103064.0,52,522,5229,Other transportation support activities,,SPC,
Upholstery Requisites Trading,103066.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,SPC,
Used Auto Spare Parts &amp; Requisites Trading,103070.0,45,453,4530,Sale of motor vehicle parts and accessories,,SPC,
Used Automobile Trading For Export,103072.0,45,451,4510,Sale of motor vehicles,,SPC,
Used Building Machinery & Equipment Trading,103073.0,47,477,4774,Retail sale of second-hand goods,,SPC,
Used Cars Trading,103075.0,45,451,4510,Sale of motor vehicles,,SPC,
Used Cloth & Personal Items Trading,103076.0,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Used Cooking Oils Trading,103077.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Used Electrical & Electronic Appliances Trading,103078.0,47,477,4774,Retail sale of second-hand goods,,SPC,
Used Furniture Trading,103079.0,47,477,4774,Retail sale of second-hand goods,,SPC,
Used Heavy Equipment &amp; Machinery Trading,103080.0,47,477,4774,Retail sale of second-hand goods,,SPC,
Used home furniture trade - wholesale,103082.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Used Household Utensils Trading,103083.0,47,477,4774,Retail sale of second-hand goods,,SPC,
Utensils and tools Wholesale Trading,,46,464,4649,Wholesale of other household goods,,SPC,
VA Proprietary Trading,,66,661,6619,Other activities auxiliary to financial service activities,,SPC,
Vacation Homes Rental,,68,681,6810,Real estate activities with own or leased property,,SPC,
Vegetables &amp; Fruit Trading,103057.0,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Vehicle Liquids Bottling,103058.0,82,829,8292,Packaging activities,,SPC,
Vehicles Numbers Trading,103059.0,46,469,4690,Non-specialized wholesale trade,,SPC,
Vending Machines Trading,103053.0,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Ventilators & Fans Trading,103052.0,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Verification Of Compliance Of Islamic Banking With Shari'A,103050.0,70,702,7020,Management consultancy activities,,SPC,
Vertical &amp; Horizontal Transportation Systems Consultant,103051.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,SPC,
Vessels Inspection,103045.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,SPC,
Veterinarian Consultancy,103047.0,75,750,7500,Veterinary activities,,SPC,
Veterinary Equipment & Instruments Trading,103042.0,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Veterinary Medicines Trading,103043.0,46,464,4649,Wholesale of other household goods,,SPC,
Video Games Consoles Trading,103041.0,46,464,4649,Wholesale of other household goods,,SPC,
video games Wholesale Trading,103041.0,46,464,4649,Wholesale of other household goods,,SPC,
Virtual Reality and Augmented Reality Service Provider/Developer,,59,591,5912,"Motion picture, video and television programme production activities",,SPC,
Visual Arts Festivals,,90,900,9000,"Creative, arts and entertainment activities",,SPC,
Visual Materials Subtitling &amp; Dubbing Services,,59,591,5911,"Motion picture, video and television programme production activities",,SPC,
Visual Recorded Media Distribution,103036.0,59,591,5913,"Motion picture, video and television programme distribution activities",,SPC,
Visual Recordings Wholesale,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
"Volume, Noise and Oscillation Control Consultancy",103038.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,SPC,
Warehousing and storage,103034.0,52,521,5210,Warehousing and storage,,SPC,
Washing and (dry-) cleaning of textile and fur products,,96,960,9601,Washing and (dry-) cleaning of textile and fur products,,SPC,
Waste management &amp;amp; Recycling Consultancy,103032.0,70,702,7020,Management consultancy activities,,SPC,
Waste Paper Trading,103022.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Water Cooling &amp; Heating Equipment Trading,103025.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Water Desalination Equipment Trading,103026.0,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Water Heaters Trading,103027.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,SPC,
Water Treatment Equipment Trading,103029.0,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Water well drilling,103030.0,42,422,4220,Construction of utility projects,,SPC,
Watersports Equipment Rental,103007.0,77,772,7721,Renting and leasing of recreational and sports goods,,SPC,
Wax Candles Trading,103008.0,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,SPC,
Weather forecasting activities,103010.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,SPC,
Web Design,103013.0,62,620,6201,Computer programming activities,,SPC,
Web hosting,103014.0,63,631,6311,"Data processing, hosting and related activities",,SPC,
Web portals,103015.0,63,631,6312,Web portals,,SPC,
Wedding Parties Organizing,103018.0,90,900,9000,"Creative, arts and entertainment activities",,SPC,
Weighing &amp; Measuring Services,103020.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,SPC,
Welfare and guidance activities for children and adolescents,,88,889,8890,Other social work activities without accommodation,,SPC,
Well Drilling Equipment Trading,103021.0,47,477,4773,Other retail sale of new goods in specialized stores,,SPC,
Wholesale and retail sale by commission agents,,45,451,4510,Sale of motor vehicles,,SPC,
"Wholesale and retail sale of all kinds of parts, components, supplies, tools and accessories for motor vehicles, such as: • Rubber tires and inner tubes for tires • Spark plugs, batteries, lighting equipment and electrical parts",,45,453,4530,Sale of motor vehicle parts and accessories,,SPC,
"Wholesale and retail sale of motorcycles, including mopeds",,45,454,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",,SPC,
"Wholesale and retail sale of new and used vehicles, including passenger cars, ambulances, minibuses, lorries, trailers, and camping vehicles like caravans and motor homes.",,45,451,4510,Sale of motor vehicles,,SPC,
"Wholesale and retail sale of off-road motor vehicles (jeeps, etc.)",,45,451,4510,Sale of motor vehicles,,SPC,
Wholesale and retail sale of parts and accessories for motorcycles (including by commission agents and mail order houses),,45,454,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",,SPC,
Wholesale henna trade,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of (Water Filters) Plugs Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of a variety of goods without any particular specialization,,46,469,4690,Non-specialized wholesale trade,,SPC,
"Wholesale of accessories and supplies animals, birds",,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Agricultural Greenhouse Equipment And Outfit Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
"Wholesale of agricultural machinery and equipment: • Ploughs, manure spreaders, seeders • Harvesters • Threshers • Milking machines • Poultry-keeping machines, bee-keeping machines • Tractors used in agriculture and forestry",,46,465,4653,"Wholesale of agricultural machinery, equipment and supplies",,SPC,
"Wholesale of agricultural machinery, equipment and supplies",,46,465,4653,"Wholesale of agricultural machinery, equipment and supplies",,SPC,
"Wholesale of agricultural material, waste, residues and by-products used for animal feed",,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Wholesale of agricultural raw materials and live animals,,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
"Wholesale of Aloes, Incense And Perfume Trading",,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Apiaries Equipment And Outfit Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Aquariums and Equipment Trading of Fish and Marine Animals Show,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Arabian Clothes Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of aromatic herbs and plants,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Artificial Dried Flowers and Plants Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Baby Care Equipment Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Baby Shoes Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of bakery products,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of beverages,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of bicycles and their parts and accessories,,46,464,4649,Wholesale of other household goods,,SPC,
"Wholesale of blank audio and video tapes and diskettes, magnetic and optical disks (CDs, DVDs)",,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
Wholesale of Block Manufacturing Equipment and Machinery Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Block Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Books Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Boxes and Packets Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Building Cleaning Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
"Wholesale of Building Sand, Pebbles and Stones Trading",,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
"Wholesale of Buildings, Windows and Doors Metal Products Trading",,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Calculators and Outfit Trading,,46,465,4651,"Wholesale of computers, computer peripheral equipment and software",,SPC,
Wholesale of Car Cleaning and Washing Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Carbonated Beverages Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Cement Products Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Cereals and Seeds Trading,,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Wholesale of Chandeliers and Lighting Items Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Children Games Outfit Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of Children Ready-made Clothes Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of china and glassware,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Cities Cleaning Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Cloth Hangers,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of Clothes Cleaning Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
"Wholesale of clothing accessories such as gloves, ties and braces",,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of clothing accessories Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
"Wholesale of clothing, including sports clothes",,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of coffee machines and accessories,,46,464,4649,Wholesale of other household goods,,SPC,
"Wholesale of coffee, tea, cocoa and spices",100737.0,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Computer Outfit And Data Processing Trading,,46,465,4651,"Wholesale of computers, computer peripheral equipment and software",,SPC,
Wholesale of Computer Systems And Software Trading,,46,465,4651,"Wholesale of computers, computer peripheral equipment and software",,SPC,
Wholesale of computer-controlled machine tools,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of computer-controlled machinery for the textile industry and of computer controlled sewing and knitting machines,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of computers and computer peripheral equipment,,46,465,4651,"Wholesale of computers, computer peripheral equipment and software",,SPC,
Wholesale of Computers And Outfit Trading,,46,465,4651,"Wholesale of computers, computer peripheral equipment and software",,SPC,
"Wholesale of computers, computer peripheral equipment and software",,46,465,4651,"Wholesale of computers, computer peripheral equipment and software",,SPC,
Wholesale of Congratulation and Invitation Card Trading,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
"Wholesale of construction materials: • Sand, gravel",,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of consumer electronics: • Radio and TV equipment • CD and DVD players and recorders • Stereo equipment • Video game consoles,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Container and Bottle Caps Trading,,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Wholesale of Cosmetics and Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Cosmetics equipment and tools,,46,464,4649,Wholesale of other household goods,,SPC,
"Wholesale of Crops, Cereals and Greens Trading",,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Wholesale of Crystal Products Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Cultural Environmental and Hand Made Products Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of cutlery,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Cutting Tools Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of dairy products,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Dates Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Décor and Partition Material Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Dive Gear Equipment Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Dried Food Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of dvertisement Media and Instruments Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of E-gates and Barriers Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of edible oils and fats of animal or vegetable origin,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Education Media and Models Trading,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
Wholesale of eggs and egg products,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Electricity Equipment And Fittings Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
"Wholesale of Electricity Generation, Transmission and Distribution Equipment Trading",,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Electricity Transformers and Outfit Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of electronic and telecommunications equipment and parts,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
Wholesale of electronic valves and tubes,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
Wholesale of Engineering Drawing Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Environment Protection Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of equipment and milking machines and milk pasteurization and mobilization Trading,,46,465,4653,"Wholesale of agricultural machinery, equipment and supplies",,SPC,
Wholesale of fabrics,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of False Ceiling Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of feed for pet animals,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of ferrous and non-ferrous metal ores,,46,466,4662,Wholesale of metals and metal ores,,SPC,
Wholesale of ferrous and non-ferrous metals in primary forms,,46,466,4662,Wholesale of metals and metal ores,,SPC,
Wholesale of ferrous and non-ferrous semi-finished metal products n.e.c.,,46,466,4662,Wholesale of metals and metal ores,,SPC,
Wholesale of fertilizers and agrochemical products,,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Wholesale of Fibre glass Products Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
"Wholesale of Fibre-Optic Products, Accessories and Outfit Trading",,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
Wholesale of Filling and Packaging Material Trading,,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Wholesale of fishery products,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of fittings and fixtures,101480.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of flat glass,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of flowers and plants,,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Wholesale of food and beverages,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of food and beverages,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Food Oil and Animal and Plant Fat Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of footwear,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of Formal Clothes Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
"Wholesale of Frames, Photos and Portraits Trading",,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Fresh Foodstuff Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Frozen Foodstuff Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of fruit and vegetables,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of fur articles,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of General Stores Equipment and Installations Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Glass and Mirror Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Glass Bottle Trading,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of gold and other precious metals,,46,466,4662,Wholesale of metals and metal ores,,SPC,
Wholesale of GPS Systems Trading,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
Wholesale of grains and seeds,,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Wholesale of Gypsum Products Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
"Wholesale of haberdashery: needles, sewing thread etc.",,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of hardware and locks,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of hides and skins,,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Wholesale of Honey and Apiaries Products Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Horse and Racing-camel Material and Outfit Trading,,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Wholesale of hot water heaters,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Hotels Outfit,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of House Prefabricated Kitchens Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of household appliances,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of household furniture,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of household linen etc.,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
"Wholesale of industrial chemicals aniline, printing inks, essential oils, non-hydrocarbon industrial gases, chemical glues, colouring matter, synthetic resins, methanol, paraffin (non-fuel grade), scents and flavourings, soda, industrial salts, acids and sulphurs, starch derivatives etc",,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Wholesale of Insects and Rodents Pesticides Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Iron Products Trading,,46,466,4662,Wholesale of metals and metal ores,,SPC,
Wholesale of Irrigation Equipment and Devices and Outfit Trading,,46,465,4653,"Wholesale of agricultural machinery, equipment and supplies",,SPC,
Wholesale of Journey Equipment and Tools Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Laboratory and Factory Tools and Outfit Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of leather,,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Wholesale of Leather Bags and Other Leather Products Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of leather goods and travel accessories,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Lighting Columns Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of lighting equipment,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of live animals,,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Wholesale of machine tools of any type and for any material,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Marble Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Marine Equipment and Machinery Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of measuring instruments and equipment,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of meat and meat products,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Medical Shoes Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
Wholesale of Men Shoes Trading,,46,464,4641,"Wholesale of textiles, clothing and footwear",,SPC,
"Wholesale of metal and non-metal waste and scrap for recycling, including collection, sorting, and storage of used goods like cars for reusable parts, without real transformation. The waste retains a remaining value.",,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,SPC,
Wholesale of Metal Barrels Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Metal Shaping Moulds Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Metal Wires Trading,,46,466,4662,Wholesale of metals and metal ores,,SPC,
Wholesale of metals and metal ores,,46,466,4662,Wholesale of metals and metal ores,,SPC,
Wholesale of microchips and integrated circuits,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
Wholesale of Mills and Bakeries Equipment and Machinery Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Mineral Water Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Multi-dimensional Photo Trading,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,SPC,
"Wholesale of musical instruments, games and toys, sports goods",,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of Natural Pure Water Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Natural Stone Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,SPC,
Wholesale of Nuts Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of Office Equipment and Machinery Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of office furniture,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Office Furniture Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
"Wholesale of office machinery and equipment, except computers and computer peripheral equipment",,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of oleaginous fruits,,46,462,4620,Wholesale of agricultural raw materials and live animals,,SPC,
Wholesale of Olive and Pickles Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
Wholesale of organic food Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,SPC,
"Wholesale of other electrical material such as electrical motors, transformers",,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of other household goods,,46,464,4649,Wholesale of other household goods,,SPC,
Wholesale of other machinery and equipment,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
"Wholesale of other machinery n.e.c. for use in industry, trade and navigation and other services",,46,465,4659,Wholesale of other machinery and equipment,,SPC,
Wholesale of Packaging and Wrapping Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,SPC,
