activity name,activity code,division,group,class,isic description,activity description,jurisdiction,status
Retail Sale Of Telecommunication Equipment,,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,Meydan,
Retail Sale Of Textiles,,47,475,4751,Retail sale of textiles in specialized stores,,Meydan,
Retail Sale Of Textiles In Specialized Stores,,47,475,4751,Retail sale of textiles in specialized stores,,Meydan,
"Retail Sale Of Textiles, Clothing And Footwear Via Stalls",,47,478,4782,"Retail sale via stalls and markets of textiles, clothing and footwear",,Meydan,
Retail sale of tobacco,,47,472,4723,Retail sale of tobacco products in specialized stores,,Meydan,
Retail sale of tobacco products,,47,472,4723,Retail sale of tobacco products in specialized stores,,Meydan,
Retail sale of tobacco products in specialized stores,,47,472,4723,Retail sale of tobacco products in specialized stores,,Meydan,
Retail Sale Of Travel Accessories Of Leather And Leather Substitutes,,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,Meydan,
Retail Sale Of Umbrellas,103201.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,Meydan,
Retail Sale Of Video Game Consoles,,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,Meydan,
Retail Sale Of Video Tapes And Dvds,,47,476,4762,Retail sale of music and video recordings in specialized stores,,Meydan,
Retail Sale Of Wallpaper And Floor Coverings,,47,475,4753,"Retail sale of carpets, rugs, wall and floor coverings in specialized stores",,Meydan,
"Retail Sale Of Watches, Clocks And Jewellery",,47,477,4773,Other retail sale of new goods in specialized stores,,Meydan,
"Retail Sale Of Wooden, Cork And Wickerwork Goods",,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Meydan,
Retail Sale Via Mail Order Houses Or Via Internet,,47,479,4791,Retail sale via mail order houses or via Internet,,Meydan,
Retail Sale Via Stalls,,47,478,4780,Retail sale via stalls and markets,,Meydan,
Retail sale via stalls and markets of food and beverages,,47,478,4781,"Retail sale via stalls and markets of food, beverages and tobacco products",,Meydan,
Retail Sale Via Stalls of Carpets And Rugs,,47,478,4789,Retail sale via stalls and markets of other goods,,Meydan,
Retail Sale Via Stalls Of Other Goods,,47,478,4789,Retail sale via stalls and markets of other goods,,Meydan,
"Retail Sale Via Stalls Of Textiles, Clothing And Footwear",,47,478,4782,"Retail sale via stalls and markets of textiles, clothing and footwear",,Meydan,
"Reupholstering, Refinishing, Repairing And Restoring Of Furniture And Home Furnishings Including Office Furniture",,95,952,9524,Repair of furniture and home furnishings,,Meydan,
Rheumatology Clinic,,86,862,8620,Medical and dental practice activities,,Meydan,
"Riding Instruction, Academies Or Schools",,85,854,8541,Sports and recreation education,,Meydan,
Risk And Damage Evaluation,,66,662,6621,Risk and damage evaluation,,Meydan,
Road & Traffic Engineering Services,,71,711,7110,Architectural and engineering activities and related technical consultancy,,Meydan,
Roastery,103460.0,10,107,1079,Manufacture of other food products n.e.c.,,Meydan,
Rock Wool Trading,,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Meydan,
Roofs & Scaffolding Support Systems Examination,,71,712,7120,Technical testing and analysis,,Meydan,
"Ropes, Sacks & Jute Bags Trading",,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Meydan,
Rubber Trading,,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,Meydan,
Rugby Football Training,,93,931,9312,Activities of sports clubs,,Meydan,
Safety And Prevention Against Fire Engineering Consultancy,,70,702,7020,Management consultancy activities,,Meydan,
Safety Consultancies,,70,702,7020,Management consultancy activities,,Meydan,
Safety Deposit Vaults Renting,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,Meydan,
Sale and Purchase Of Philatelic Stamps,,46,464,4649,Wholesale of other household goods,,Meydan,
Sale Of Motor Vehicle Parts And Accessories,,45,453,4530,Sale of motor vehicle parts and accessories,,Meydan,
Sale Of Motor Vehicles,,45,451,4510,Sale of motor vehicles,,Meydan,
"Sale, Maintenance And Repair Of Motorcycles And Related Parts And Accessories",,45,454,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",,Meydan,
Sales Promotion,,73,731,7310,Advertising,,Meydan,
Salt Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,Meydan,
Salted & Preserved Fish & Seafood Trading,,46,463,4630,"Wholesale of food, beverages and tobacco",,Meydan,
Salvaging Distressed Vessels,,52,522,5222,Service activities incidental to water transportation,,Meydan,
"Sand, Gravel & Stones Trading",,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Meydan,
Sandwich Shop,,56,562,5629,Other food service activities,,Meydan,
Sanitary Ware Trading,,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Meydan,
Satellite Ground Station,,61,613,6130,Satellite telecommunications activities,,Meydan,
Satellite Receiving Equipment Trading,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,Meydan,
Satellites’ Components & Spare Parts Trading,,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,Meydan,
Scaffolds Rental,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,Meydan,
Scaffolds Trading,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,Meydan,
Scales & Dry Measures Trading,,47,477,4773,Other retail sale of new goods in specialized stores,,Meydan,
"School Transport
",,49,492,4922,Other passenger land transport,,Meydan,
"Schools, Hospitals & Laboratories Furniture Trading",,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
Science & Technology Consultancy,,72,721,7210,Research and experimental development on natural sciences and engineering,,Meydan,
Scientific & Laboratory Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
Scientific Office,,70,701,7010,Activities of head offices,,Meydan,
Scooters Trading,,45,454,4540,"Sale, maintenance and repair of motorcycles and related parts and accessories",,Meydan,
Scrap & Metal Waste Trading,,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,Meydan,
Sculptors,,90,900,9000,"Creative, arts and entertainment activities",,Meydan,
"Sculptors, Painters, Cartoonists, Engravers, Etchers Etc.",,90,900,9000,"Creative, arts and entertainment activities",,Meydan,
Sea Cargo Services,,52,522,5224,Cargo handling,,Meydan,
Sea Cleaning Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
"Sea Freight & Passengers Charters
",,50,501,5012,Sea and coastal freight water transport,,Meydan,
Sea Shipping Lines Agents,,52,522,5229,Other transportation support activities,,Meydan,
"Sea Transport of Oil & Petroleum Products by Oil Tankers
",,50,501,5010,Sea and coastal water transport,,Meydan,
"Sea Transport Of Radioactive, Chemical & Biological Materials
",,50,501,5012,Sea and coastal freight water transport,,Meydan,
Second Stage Of Tertiary Education (Leading To An Advanced Research Qualification),,85,853,8530,Higher education,,Meydan,
Secondary Education,,85,852,8520,Secondary education,,Meydan,
Secondary School,,85,852,8521,General secondary education,,Meydan,
Secretarial Support Services,,82,821,8219,"Photocopying, document preparation and other specialized office support activities",,Meydan,
Securities & Commodities Market,,66,661,6611,Administration of financial markets,,Meydan,
Securities & Financial Products Promotion,,73,731,7310,Advertising,,Meydan,
Security And Safety Advisory,,81,811,8110,Combined facilities support activities,,Meydan,
Security Consultancies,,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,Meydan,
Security Consulting,,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,Meydan,
Security Control Services,,80,802,8020,Security systems service activities,,Meydan,
Security Dogs Training,,80,801,8010,Private security activities,,Meydan,
Security Equipment Installation & Maintenance,,43,432,4321,Electrical installation,,Meydan,
Security Equipment Rental,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,Meydan,
Security Systems & Equipment Trading,,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
Security Systems Consultancy,,62,620,6209,Other information technology and computer service activities,,Meydan,
Security Systems Inspection Services,,71,712,7120,Technical testing and analysis,,Meydan,
Security Systems Service Activities,,80,802,8020,Security systems service activities,,Meydan,
Security Training,,85,854,8549,Other education n.e.c.,,Meydan,
Seeds Trading,,46,462,4620,Wholesale of agricultural raw materials and live animals,,Meydan,
Self Storage Services,,52,521,5210,Warehousing and storage,,Meydan,
Self-Owned Property Leasing & Management Services,,68,682,6820,Real estate activities on a fee or contract basis,,Meydan,
Selling Goods via Mobile Trucks,,47,479,4799,"Other retail sale not in stores, stalls or markets",,Meydan,
Selling Products by Automatic Vending Machines,,47,479,4799,"Other retail sale not in stores, stalls or markets",,Meydan,
Service Activities Incidental To Land Transportation,,52,522,5221,Service activities incidental to land transportation,,Meydan,
Service Activities Incidental To Water Transportation,,52,522,5222,Service activities incidental to water transportation,,Meydan,
Service Activities Related To Printing,103598.0,18,181,1812,Service activities related to printing,,Meydan,
Services Provision Via Mobile Trucks,,96,960,9609,Other personal service activities n.e.c.,,Meydan,
Services Related To Organising Heavy Transportation On Road,,52,522,5221,Service activities incidental to land transportation,,Meydan,
Settling Insurance Claims,,66,662,6621,Risk and damage evaluation,,Meydan,
Sewage & Drainage Vehicles Rental,,77,771,7710,Renting and leasing of motor vehicles,,Meydan,
Sewing & Embroidery Requisites Trading,,47,475,4751,Retail sale of textiles in specialized stores,,Meydan,
Sewing Machines & Spare Parts Trading,103297.0,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
Shaving And Beard Trimming,,96,960,9602,Hairdressing and other beauty treatment,,Meydan,
Ship CHandlers,,56,562,5629,Other food service activities,,Meydan,
Ship Charter,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,Meydan,
"Ship Management & Operation
",,52,522,5222,Service activities incidental to water transportation,,Meydan,
Ship Piloting & Towing Services,,52,522,5222,Service activities incidental to water transportation,,Meydan,
Ship Rental Intermediator,,52,522,5229,Other transportation support activities,,Meydan,
Shipping Containers Loading & Unloading Services,,52,522,5224,Cargo handling,,Meydan,
"Shipping Lines Of Freight & Passengers Transportation
",,50,501,5011,Sea and coastal passenger water transport,,Meydan,
Ships & Boats Maintenance Services,,33,331,3315,"Repair of transport equipment, except motor vehicles",,Meydan,
Ships & Boats Repairing,,33,331,3315,"Repair of transport equipment, except motor vehicles",,Meydan,
Ships & Boats Trading,100436.0,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
"Ships, Boats Spare Parts & Components Trading",103296.0,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
Shisha Services,,56,563,5630,Beverage serving activities,,Meydan,
Shoe Polishing,,96,960,9609,Other personal service activities n.e.c.,,Meydan,
Shoe Repair,,95,952,9523,Repair of footwear and leather goods,,Meydan,
Shoe Trading,103295.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,Meydan,
Shooting Training,,93,931,9312,Activities of sports clubs,,Meydan,
Shop Fittings Trading,103294.0,47,477,4773,Other retail sale of new goods in specialized stores,,Meydan,
Shopping Carts Rental & Retrieval Services,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,Meydan,
Short Messages Services,,61,613,6130,Satellite telecommunications activities,,Meydan,
"Short Or Long-Term Hospital Activities, I.E. Medical, Diagnostic And Treatment Activities Of General Hospitals And Specialized Hospitals.",,86,861,8610,Hospital activities,,Meydan,
Short Term Accommodation Activities,,55,551,5510,Short term accommodation activities,,Meydan,
Short Term Retail Operator,,47,478,4789,Retail sale via stalls and markets of other goods,,Meydan,
Silversmith,,95,952,9529,Repair of other personal and household goods,,Meydan,
Simulation Equipment & Systems Trading & Maintenance,,47,477,4773,Other retail sale of new goods in specialized stores,,Meydan,
Ski Dome,,93,932,9329,Other amusement and recreation activities n.e.c.,,Meydan,
Sleeping Cabins Rental,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,Meydan,
Slimming Massage Center,,86,869,8690,Other human health activities,,Meydan,
Slippers & Sandals Trading,,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,Meydan,
Slot Coordination Services,,52,522,5223,Service activities incidental to air transportation,,Meydan,
Small Boats Passenger Services,,50,502,5021,Inland passenger water transport,,Meydan,
Smart Machines & Spare Parts Trading,,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
Smelters & Furnaces Refractory Materials Trading,,46,469,4690,Non-specialized wholesale trade,,Meydan,
Smoking Cessation Center,,86,869,8690,Other human health activities,,Meydan,
Snack Food Trading,103263.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Meydan,
Soap & Hair Care Products Trading,103262.0,46,464,4649,Wholesale of other household goods,,Meydan,
Soap Making & Forming,103337.0,20,202,2023,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",,Meydan,
Social & Family Consultancy,,88,889,8890,Other social work activities without accommodation,,Meydan,
Social Counselling,,88,889,8890,Other social work activities without accommodation,,Meydan,
Social Media Applications Development & Management,103261.0,62,620,6201,Computer programming activities,,Meydan,
Social Media Consultancy,103262.0,73,731,7310,Advertising,,Meydan,
Social Media Services,,73,731,7310,Advertising,,Meydan,
Social Work Activities Without Accommodation For The Elderly And Disabled,,88,881,8810,Social work activities without accommodation for the elderly and disabled,,Meydan,
Soft Drinks & Carbonated Water Trading,103257.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Meydan,
Software Installation,103252.0,62,620,6209,Other information technology and computer service activities,,Meydan,
Software Publishing,103253.0,58,582,5820,Software publishing,,Meydan,
Soil Analysis Services,103255.0,71,712,7120,Technical testing and analysis,,Meydan,
Solar Energy Systems & Components Trading,103251.0,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
Solar Energy Systems Rental,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,Meydan,
Sound Recording And Music Publishing Activities,,59,592,5920,Sound recording and music publishing activities,,Meydan,
"Sound Recording Service Activities In A Studio Or Elsewhere, Including The Production Of Taped (I.E. Non-Live) Radio Programming, Audio For Film, Television Etc.",,59,592,5920,Sound recording and music publishing activities,,Meydan,
Sourcing & Procurement Consultant,103244.0,70,702,7020,Management consultancy activities,,Meydan,
Spa & Fitness Clubs Consultant,103245.0,70,702,7020,Management consultancy activities,,Meydan,
Special Education For Handicapped Students At This Level,103250.0,85,852,8522,Technical and vocational secondary education,,Meydan,
Special Effects Production,103243.0,59,591,5911,"Motion picture, video and television programme production activities",,Meydan,
Special Fabrics & Fibers For Construction Trading,103242.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,Meydan,
Special Need Center,,87,873,8730,Residential care activities for the elderly and disabled,,Meydan,
"Specialized Cleaning Activities For Buildings Such As Window Cleaning, Chimney Cleaning And Cleaning Of Fireplaces, Stoves, Furnaces, Incinerators, Boilers, Ventilation Ducts And Exhaust Units",,81,812,8129,Other building and industrial cleaning activities,,Meydan,
Specialized Design Activities,,74,741,7410,Specialized design activities,,Meydan,
Specialized Hosting Activities Such As:• Web Hosting• Streaming Services• Application Hosting,103241.0,63,631,6311,"Data processing, hosting and related activities",,Meydan,
Specialized Professional Institute,103237.0,85,854,8549,Other education n.e.c.,,Meydan,
Specialized Vehicles For Safe Transport Trading,103224.0,45,451,4510,Sale of motor vehicles,,Meydan,
Specialized Vehicles Rental,103225.0,77,771,7710,Renting and leasing of motor vehicles,,Meydan,
Specialized Vehicles Trading,103227.0,45,451,4510,Sale of motor vehicles,,Meydan,
Specialty Communication & Pr,103229.0,73,732,7320,Market research and public opinion polling,,Meydan,
Specialty Hospital,103230.0,86,861,8610,Hospital activities,,Meydan,
Spectacles & Contact Lenses,103231.0,46,464,4649,Wholesale of other household goods,,Meydan,
Spectacles Repair,103232.0,95,952,9529,Repair of other personal and household goods,,Meydan,
Speech & Language Disorders Center,103233.0,88,889,8890,Other social work activities without accommodation,,Meydan,
Speed Reading Instruction,103234.0,85,854,8549,Other education n.e.c.,,Meydan,
Spices Trading,103235.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Meydan,
Spinning & Weaving Equipment & Spare Parts Trading,103217.0,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
Sponge Mattresses Trading,103218.0,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Meydan,
Sport & Recreational Events Tickets Selling,103222.0,79,799,7990,Other reservation service and related activities,,Meydan,
Sport Academy,103219.0,85,854,8541,Sports and recreation education,,Meydan,
Sport Clubs & Facilities Management,103221.0,93,931,9311,Operation of sports facilities,,Meydan,
Sport Equipment Trading,103220.0,47,476,4763,Retail sale of sporting equipment in specialized stores,,Meydan,
Sport Games Kiosk,,47,478,4789,Retail sale via stalls and markets of other goods,,Meydan,
Sport Research & Consultancies,103216.0,70,702,7020,Management consultancy activities,,Meydan,
Sport Training,103215.0,85,854,8541,Sports and recreation education,,Meydan,
Sports & Recreational Club,,93,931,9312,Activities of sports clubs,,Meydan,
Sports Activities,,93,931,9310,Sports activities,,Meydan,
Sports And Recreation Education,,85,854,8541,Sports and recreation education,,Meydan,
Sports Broker,103214.0,93,931,9319,Other sports activities,,Meydan,
Sports Clubs,,93,931,9312,Activities of sports clubs,,Meydan,
Sports Clubs Security Guard Services,,80,801,8010,Private security activities,,Meydan,
Sports Consultancy,103216.0,70,702,7020,Management consultancy activities,,Meydan,
Sports Events Marketing,103213.0,73,731,7310,Advertising,,Meydan,
Sports Exhibitions Organizing,103212.0,82,823,8230,Organization of conventions and trade shows,,Meydan,
Sports Fields &Halls Equipment Trading,103211.0,47,476,4763,Retail sale of sporting equipment in specialized stores,,Meydan,
"Sports Instruction (Baseball, Basketball, Cricket, Football, Etc)",103219.0,85,854,8541,Sports and recreation education,,Meydan,
Sports Leagues And Regulating Bodies,,93,931,9319,Other sports activities,,Meydan,
Sports Medicine Center Clinic,,86,862,8620,Medical and dental practice activities,,Meydan,
Sports Services,103209.0,93,931,9319,Other sports activities,,Meydan,
Sports Wear Trading,103208.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,Meydan,
Squash Training,103207.0,93,931,9312,Activities of sports clubs,,Meydan,
Stamps Issue,,53,532,5320,Courier activities,,Meydan,
Stationery Trading,100447.0,46,464,4649,Wholesale of other household goods,,Meydan,
Statistical Services Consultancies,103205.0,73,732,7320,Market research and public opinion polling,,Meydan,
Sterilizers & Disinfectants Trading,103202.0,46,466,4661,"Wholesale of solid, liquid and gaseous fuels and related products",,Meydan,
Stevedoring,103203.0,52,522,5224,Cargo handling,,Meydan,
Sticks & Umbrellas Trading,103097.0,46,464,4641,"Wholesale of textiles, clothing and footwear",,Meydan,
Stock Footage Film Libraries Etc.,,59,591,5912,"Motion picture, video and television programme post-production activities",,Meydan,
Storage Environments Temperature Verification Services,,71,712,7120,Technical testing and analysis,,Meydan,
Storage In Silos,,52,521,5210,Warehousing and storage,,Meydan,
Storage Of Goods In Foreign Trade Zones,,52,521,5210,Warehousing and storage,,Meydan,
Strategy Advisory Services,,70,702,7020,Management consultancy activities,,Meydan,
Street Cleaning Services,,81,812,8129,Other building and industrial cleaning activities,,Meydan,
Street Sweeping And Snow And Ice Removal,,81,812,8129,Other building and industrial cleaning activities,,Meydan,
Structural Quantity Surveying Engineering Services,,71,711,7110,Architectural and engineering activities and related technical consultancy,,Meydan,
Structural Wire Rope Systems Trading,103200.0,47,477,4773,Other retail sale of new goods in specialized stores,,Meydan,
Subpostal Agency,,53,532,5320,Courier activities,,Meydan,
Subsidiary Management Offices,103197.0,70,701,7010,Activities of head offices,,Meydan,
Sugar Trading,100825.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Meydan,
Suitcases & Travel Requisites Trading,103196.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,Meydan,
Supermarket,103194.0,47,471,4711,"Retail sale in non-specialized stores with food, beverages or tobacco predominating",,Meydan,
"Supplying Workers To Clients’ Businesses For Limited Periods Of Time To Temporarily Replace Or Supplement The Working Force Of The Client, Where The Individuals Provided Are Employees Of The Temporary Help Service Unit",103290.0,78,782,7820,Temporary employment agency activities,,Meydan,
"Support Activities For Transportation This Group Includes Activities Supporting The Transport Of Passengers Or Freight, Such AsOperation Of Parts Of The Transport Infrastructure Or Activities Related To Handling FreightImmediately Before Or After Transport Or Between Transport Segments. The Operation AndMaintenance Of All Transport Facilities Is Included.",,52,522,5220,Support activities for transportation,,Meydan,
Surveying & Evaluating Services,103286.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,Meydan,
Surveying Planning & Photogrammetry Services,103287.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Meydan,
Surveyors & Loss Adjusters,103288.0,66,662,6621,Risk and damage evaluation,,Meydan,
Survival Training,103191.0,85,854,8549,Other education n.e.c.,,Meydan,
Sweets & Candies Preparing,100684.0,56,563,5630,Beverage serving activities,,Meydan,
Swimming Instruction,103192.0,85,854,8541,Sports and recreation education,,Meydan,
Swimming Pool Cleaning And Maintenance Services,103193.0,81,812,8129,Other building and industrial cleaning activities,,Meydan,
Swimming Pools Trading,103190.0,46,464,4649,Wholesale of other household goods,,Meydan,
Swimming Training Services,103192.0,93,931,9312,Activities of sports clubs,,Meydan,
Switching And Shunting,103278.0,52,522,5221,Service activities incidental to land transportation,,Meydan,
"T.V Programs, Commercials & Visual Materials Production",103282.0,59,591,5911,"Motion picture, video and television programme production activities",,Meydan,
Take-Out Eating Places,103187.0,56,561,5610,Restaurants and mobile food service activities,,Meydan,
Tan Center,103186.0,96,960,9609,Other personal service activities n.e.c.,,Meydan,
Tanks & Containers Cleaning Services,100708.0,81,812,8129,Other building and industrial cleaning activities,,Meydan,
Tanks & Silos Trading,103184.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Meydan,
Tannery & Dyeing Materials Trading,103182.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,Meydan,
Taqyeem (Evaluation) Service Center,103181.0,63,639,6399,Other information service activities n.e.c.,,Meydan,
Tar & Asphalt Trading,103180.0,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Meydan,
Tawafoq Service Center For Employers And Employees,103179.0,69,691,6910,Legal activities,,Meydan,
Tax Consultant,103177.0,69,692,6920,"Accounting, bookkeeping and auditing activities; tax consultancy",,Meydan,
Tax Reclaim Services,103176.0,82,829,8291,Activities of collection agencies and credit bureaus,,Meydan,
Taxation Procedures Follow-Up,103174.0,69,692,6920,"Accounting, bookkeeping and auditing activities; tax consultancy",,Meydan,
Taxi Services,103175.0,49,492,4922,Other passenger land transport,,Meydan,
Tea Trading,103268.0,46,463,4630,"Wholesale of food, beverages and tobacco",,Meydan,
Technical & Vocational Certification Center,103039.0,85,855,8550,Educational support activities,,Meydan,
Technical And Occupational Skills Training,103170.0,85,854,8549,Other education n.e.c.,,Meydan,
Technical And Vocational Education Below The Level Of Higher Education,103039.0,85,852,8522,Technical and vocational secondary education,,Meydan,
Technical And Vocational Secondary Education,103039.0,85,852,8522,Technical and vocational secondary education,,Meydan,
Technical Installations Consultancies,103171.0,70,702,7020,Management consultancy activities,,Meydan,
Technical Survey Services,103272.0,80,802,8020,Security systems service activities,,Meydan,
Technical Testing And Analysis,103172.0,71,712,7120,Technical testing and analysis,,Meydan,
Technological Aspects Of Aircrafts Development,103173.0,52,522,5223,Service activities incidental to air transportation,,Meydan,
Telecommunications Equipment Rental,103264.0,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,Meydan,
Telecommunications Equipment Repair,103265.0,95,951,9512,Repair of communication equipment,,Meydan,
Telecommunications Equipment Trading,103166.0,46,465,4652,Wholesale of electronic and telecommunications equipment and parts,,Meydan,
Telecommunications Resellers (I.E. Purchasing And Reselling Network Capacity Without Providing Additional Services),103167.0,61,619,6190,Other telecommunications activities,,Meydan,
Telehealth Services,,86,869,8690,Other human health activities,,Meydan,
Telemedicine Counseling Center,,86,869,8690,Other human health activities,,Meydan,
Telephone Based Information Services,103165.0,63,639,6399,Other information service activities n.e.c.,,Meydan,
Telephones & Telecommunications Equipment Trading,103161.0,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,Meydan,
Television & Radio Broadcasting Via Encrypted & Open Channels,103162.0,61,611,6110,Wired telecommunications activities,,Meydan,
Television Programming And Broadcasting Activities,103163.0,60,602,6020,Television programming and broadcasting activities,,Meydan,
Temporary Employment Agency Activities,,78,782,7820,Temporary employment agency activities,,Meydan,
Temporary Kitchens Rental,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,Meydan,
Tennis Training Services,103160.0,93,931,9312,Activities of sports clubs,,Meydan,
"Tents , Sheds & Tarpaulins Trading",103158.0,47,475,4751,Retail sale of textiles in specialized stores,,Meydan,
Tents Rental,103159.0,77,772,7729,Renting and leasing of other personal and household goods,,Meydan,
Testing Equipment Rental,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,Meydan,
Textile Trading,103156.0,47,475,4751,Retail sale of textiles in specialized stores,,Meydan,
Textiles & Fabrics Waste Trading,103157.0,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,,Meydan,
"The Units Carrying Out These Activities May Also Engage In Selling Such Security Systems, Mechanical Or Electronic Locking Devices, Safes And Security Vaults.",,80,802,8020,Security systems service activities,,Meydan,
Theater & Cinema Management,103155.0,82,821,8211,Combined office administrative service activities,,Meydan,
Theatrical Production,102133.0,59,591,5911,"Motion picture, video and television programme production activities",,Meydan,
Therapeutic Massage Center,,86,869,8690,Other human health activities,,Meydan,
Threads & Yarns Trading,103152.0,46,464,4641,"Wholesale of textiles, clothing and footwear",,Meydan,
"Ticket Sales Activities For Theatrical, Sports And Other Amusement And Entertainment Events",103151.0,79,799,7990,Other reservation service and related activities,,Meydan,
Tiles & Flooring Materials Trading,103150.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,Meydan,
Timber Trading,103149.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,Meydan,
Tour Operator Activities,103148.0,79,791,7912,Tour operator activities,,Meydan,
Tourism & Recreation Consultants,103144.0,70,702,7020,Management consultancy activities,,Meydan,
Tourism Promotion Activities,103145.0,79,799,7990,Other reservation service and related activities,,Meydan,
Tourist Facilities Security Guard Services,,80,801,8010,Private security activities,,Meydan,
Tourist Guiding Services,103143.0,79,799,7990,Other reservation service and related activities,,Meydan,
Toys & Games Trading,,47,476,4764,Retail sale of games and toys in specialized stores,,Meydan,
Trade Mark Verification Services,103141.0,71,712,7120,Technical testing and analysis,,Meydan,
Trade Marks Registration Agent,103142.0,69,691,6910,Legal activities,,Meydan,
Traditional Chinese Medicine Center,,86,869,8690,Other human health activities,,Meydan,
Traffic Awareness Institute,,85,854,8549,Other education n.e.c.,,Meydan,
Traffic Signs & Requisites Trading,103139.0,46,465,4659,Wholesale of other machinery and equipment,,Meydan,
Training of Medical staff,,85,854,8549,Other education n.e.c.,,Meydan,
Trains & Railways Construction & Fabrication Equipment Trading & Maintenance,103136.0,47,477,4773,Other retail sale of new goods in specialized stores,,Meydan,
Trains Spare Parts & Components Trading,103137.0,47,477,4773,Other retail sale of new goods in specialized stores,,Meydan,
"Transcription Of Documents, And Other Secretarial Services",103138.0,82,821,8219,"Photocopying, document preparation and other specialized office support activities",,Meydan,
Translation And Interpretation Activities,103133.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,Meydan,
"Translation, Editing and Proofreading Services",103128.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,Meydan,
Transport By Refrigerator Trucks,103131.0,52,522,5229,Other transportation support activities,,Meydan,
Transport By Specialized Trucks,103132.0,49,492,4923,Freight transport by road,,Meydan,
Transport Consultancies,103124.0,52,522,5229,Other transportation support activities,,Meydan,
Transport Goods By Heavy Trucks,,49,492,4923,Freight transport by road,,Meydan,
Transport Goods By Light Trucks,,49,492,4923,Freight transport by road,,Meydan,
Transport of Garbage Trucks,,38,381,3811,Collection of non-hazardous waste,,Meydan,
"Transport Of Passenger Via Rivers, Canals, Lakes And Other Inland Waterways, Including Inside Harbours And Ports",,50,502,5021,Inland passenger water transport,,Meydan,
